call_id,cell_id,layout_id,gravity_mode,model_key,model_id,question_id,category,observed,expected,correct,format_valid,response_attempt_count
Remove_2_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_2_upward,Remove_2,upward,gpt,openai/gpt-5,Remove_2_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Remove_2_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_2_upward,Remove_2,upward,gpt,openai/gpt-5,Remove_2_upward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Remove_5_downward:gemini:temporal_rollout_images_qualitative_v3,Remove_5_downward,Remove_5,downward,gemini,google/gemini-3.1-pro-preview,Remove_5_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_5_downward:gpt:temporal_rollout_images_qualitative_v3,Remove_5_downward,Remove_5,downward,gpt,openai/gpt-5,Remove_5_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_5_upward:gemini:temporal_rollout_images_qualitative_v3,Remove_5_upward,Remove_5,upward,gemini,google/gemini-3.1-pro-preview,Remove_5_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_5_upward:gemini:temporal_rollout_images_qualitative_v3,Remove_5_upward,Remove_5,upward,gemini,google/gemini-3.1-pro-preview,Remove_5_upward:red_endpoint_horizontal_v3,red_endpoint_horizontal,A,A,1,1,1
Remove_5_upward:gemini:temporal_rollout_images_qualitative_v3,Remove_5_upward,Remove_5,upward,gemini,google/gemini-3.1-pro-preview,Remove_5_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
Remove_5_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_5_upward,Remove_5,upward,gpt,openai/gpt-5,Remove_5_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_5_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_5_upward,Remove_5,upward,gpt,openai/gpt-5,Remove_5_upward:red_endpoint_horizontal_v3,red_endpoint_horizontal,A,A,1,1,1
Remove_5_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_5_upward,Remove_5,upward,gpt,openai/gpt-5,Remove_5_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
Remove_6_downward:gemini:temporal_rollout_images_qualitative_v3,Remove_6_downward,Remove_6,downward,gemini,google/gemini-3.1-pro-preview,Remove_6_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_6_downward:gpt:temporal_rollout_images_qualitative_v3,Remove_6_downward,Remove_6,downward,gpt,openai/gpt-5,Remove_6_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_6_upward:gemini:temporal_rollout_images_qualitative_v3,Remove_6_upward,Remove_6,upward,gemini,google/gemini-3.1-pro-preview,Remove_6_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Remove_6_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_6_upward,Remove_6,upward,gpt,openai/gpt-5,Remove_6_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Remove_7_downward:gemini:temporal_rollout_images_qualitative_v3,Remove_7_downward,Remove_7,downward,gemini,google/gemini-3.1-pro-preview,Remove_7_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_7_downward:gemini:temporal_rollout_images_qualitative_v3,Remove_7_downward,Remove_7,downward,gemini,google/gemini-3.1-pro-preview,Remove_7_downward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Remove_7_downward:gpt:temporal_rollout_images_qualitative_v3,Remove_7_downward,Remove_7,downward,gpt,openai/gpt-5,Remove_7_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_7_downward:gpt:temporal_rollout_images_qualitative_v3,Remove_7_downward,Remove_7,downward,gpt,openai/gpt-5,Remove_7_downward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Remove_7_upward:gemini:temporal_rollout_images_qualitative_v3,Remove_7_upward,Remove_7,upward,gemini,google/gemini-3.1-pro-preview,Remove_7_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Remove_7_upward:gemini:temporal_rollout_images_qualitative_v3,Remove_7_upward,Remove_7,upward,gemini,google/gemini-3.1-pro-preview,Remove_7_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
Remove_7_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_7_upward,Remove_7,upward,gpt,openai/gpt-5,Remove_7_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Remove_7_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_7_upward,Remove_7,upward,gpt,openai/gpt-5,Remove_7_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
Remove_8_downward:gemini:temporal_rollout_images_qualitative_v3,Remove_8_downward,Remove_8,downward,gemini,google/gemini-3.1-pro-preview,Remove_8_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_8_downward:gemini:temporal_rollout_images_qualitative_v3,Remove_8_downward,Remove_8,downward,gemini,google/gemini-3.1-pro-preview,Remove_8_downward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Remove_8_downward:gpt:temporal_rollout_images_qualitative_v3,Remove_8_downward,Remove_8,downward,gpt,openai/gpt-5,Remove_8_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_8_downward:gpt:temporal_rollout_images_qualitative_v3,Remove_8_downward,Remove_8,downward,gpt,openai/gpt-5,Remove_8_downward:red_visibly_moves_v3,red_visible_motion,A,B,0,1,1
Remove_8_upward:gemini:temporal_rollout_images_qualitative_v3,Remove_8_upward,Remove_8,upward,gemini,google/gemini-3.1-pro-preview,Remove_8_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_8_upward:gemini:temporal_rollout_images_qualitative_v3,Remove_8_upward,Remove_8,upward,gemini,google/gemini-3.1-pro-preview,Remove_8_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
Remove_8_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_8_upward,Remove_8,upward,gpt,openai/gpt-5,Remove_8_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_8_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_8_upward,Remove_8,upward,gpt,openai/gpt-5,Remove_8_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
Remove_9_downward:gemini:temporal_rollout_images_qualitative_v3,Remove_9_downward,Remove_9,downward,gemini,google/gemini-3.1-pro-preview,Remove_9_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_9_downward:gemini:temporal_rollout_images_qualitative_v3,Remove_9_downward,Remove_9,downward,gemini,google/gemini-3.1-pro-preview,Remove_9_downward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Remove_9_downward:gpt:temporal_rollout_images_qualitative_v3,Remove_9_downward,Remove_9,downward,gpt,openai/gpt-5,Remove_9_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Remove_9_downward:gpt:temporal_rollout_images_qualitative_v3,Remove_9_downward,Remove_9,downward,gpt,openai/gpt-5,Remove_9_downward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Remove_9_upward:gemini:temporal_rollout_images_qualitative_v3,Remove_9_upward,Remove_9,upward,gemini,google/gemini-3.1-pro-preview,Remove_9_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Remove_9_upward:gemini:temporal_rollout_images_qualitative_v3,Remove_9_upward,Remove_9,upward,gemini,google/gemini-3.1-pro-preview,Remove_9_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
Remove_9_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_9_upward,Remove_9,upward,gpt,openai/gpt-5,Remove_9_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Remove_9_upward:gpt:temporal_rollout_images_qualitative_v3,Remove_9_upward,Remove_9,upward,gpt,openai/gpt-5,Remove_9_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
BackUp_10_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_10_downward,BackUp_10,downward,qwen,qwen/qwen3.6-plus,BackUp_10_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
BackUp_10_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_10_downward,BackUp_10,downward,qwen,qwen/qwen3.6-plus,BackUp_10_downward:red_endpoint_horizontal_v3,red_endpoint_horizontal,B,B,1,1,1
BackUp_10_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_10_upward,BackUp_10,upward,qwen,qwen/qwen3.6-plus,BackUp_10_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
BackUp_2_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_2_downward,BackUp_2,downward,qwen,qwen/qwen3.6-plus,BackUp_2_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
BackUp_2_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_2_upward,BackUp_2,upward,qwen,qwen/qwen3.6-plus,BackUp_2_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
BackUp_2_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_2_upward,BackUp_2,upward,qwen,qwen/qwen3.6-plus,BackUp_2_upward:red_endpoint_horizontal_v3,red_endpoint_horizontal,A,A,1,1,1
BackUp_3_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_3_downward,BackUp_3,downward,qwen,qwen/qwen3.6-plus,BackUp_3_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
BackUp_3_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_3_downward,BackUp_3,downward,qwen,qwen/qwen3.6-plus,BackUp_3_downward:red_endpoint_horizontal_v3,red_endpoint_horizontal,B,B,1,1,1
BackUp_3_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_3_upward,BackUp_3,upward,qwen,qwen/qwen3.6-plus,BackUp_3_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
BackUp_3_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_3_upward,BackUp_3,upward,qwen,qwen/qwen3.6-plus,BackUp_3_upward:red_endpoint_horizontal_v3,red_endpoint_horizontal,A,A,1,1,1
BackUp_4_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_4_downward,BackUp_4,downward,qwen,qwen/qwen3.6-plus,BackUp_4_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
BackUp_4_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_4_downward,BackUp_4,downward,qwen,qwen/qwen3.6-plus,BackUp_4_downward:red_endpoint_horizontal_v3,red_endpoint_horizontal,B,B,1,1,1
BackUp_4_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_4_upward,BackUp_4,upward,qwen,qwen/qwen3.6-plus,BackUp_4_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
BackUp_5_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_5_downward,BackUp_5,downward,qwen,qwen/qwen3.6-plus,BackUp_5_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
BackUp_5_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_5_downward,BackUp_5,downward,qwen,qwen/qwen3.6-plus,BackUp_5_downward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
BackUp_5_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_5_upward,BackUp_5,upward,qwen,qwen/qwen3.6-plus,BackUp_5_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
BackUp_5_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_5_upward,BackUp_5,upward,qwen,qwen/qwen3.6-plus,BackUp_5_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
BackUp_6_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_6_downward,BackUp_6,downward,qwen,qwen/qwen3.6-plus,BackUp_6_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
BackUp_6_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_6_upward,BackUp_6,upward,qwen,qwen/qwen3.6-plus,BackUp_6_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
BackUp_7_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_7_downward,BackUp_7,downward,qwen,qwen/qwen3.6-plus,BackUp_7_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
BackUp_7_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_7_downward,BackUp_7,downward,qwen,qwen/qwen3.6-plus,BackUp_7_downward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
BackUp_7_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_7_upward,BackUp_7,upward,qwen,qwen/qwen3.6-plus,BackUp_7_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
BackUp_8_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_8_downward,BackUp_8,downward,qwen,qwen/qwen3.6-plus,BackUp_8_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
BackUp_8_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_8_downward,BackUp_8,downward,qwen,qwen/qwen3.6-plus,BackUp_8_downward:red_endpoint_horizontal_v3,red_endpoint_horizontal,B,B,1,1,1
BackUp_8_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_8_upward,BackUp_8,upward,qwen,qwen/qwen3.6-plus,BackUp_8_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
BackUp_8_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_8_upward,BackUp_8,upward,qwen,qwen/qwen3.6-plus,BackUp_8_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
BackUp_9_downward:qwen:temporal_rollout_images_qualitative_v3,BackUp_9_downward,BackUp_9,downward,qwen,qwen/qwen3.6-plus,BackUp_9_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
BackUp_9_upward:qwen:temporal_rollout_images_qualitative_v3,BackUp_9_upward,BackUp_9,upward,qwen,qwen/qwen3.6-plus,BackUp_9_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
BalanceUnder_10_downward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_10_downward,BalanceUnder_10,downward,qwen,qwen/qwen3.6-plus,BalanceUnder_10_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
BalanceUnder_10_downward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_10_downward,BalanceUnder_10,downward,qwen,qwen/qwen3.6-plus,BalanceUnder_10_downward:red_endpoint_horizontal_v3,red_endpoint_horizontal,A,A,1,1,1
BalanceUnder_10_downward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_10_downward,BalanceUnder_10,downward,qwen,qwen/qwen3.6-plus,BalanceUnder_10_downward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
BalanceUnder_10_upward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_10_upward,BalanceUnder_10,upward,qwen,qwen/qwen3.6-plus,BalanceUnder_10_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
BalanceUnder_10_upward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_10_upward,BalanceUnder_10,upward,qwen,qwen/qwen3.6-plus,BalanceUnder_10_upward:red_endpoint_horizontal_v3,red_endpoint_horizontal,A,A,1,1,1
BalanceUnder_2_downward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_2_downward,BalanceUnder_2,downward,qwen,qwen/qwen3.6-plus,BalanceUnder_2_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
BalanceUnder_2_upward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_2_upward,BalanceUnder_2,upward,qwen,qwen/qwen3.6-plus,BalanceUnder_2_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
BalanceUnder_2_upward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_2_upward,BalanceUnder_2,upward,qwen,qwen/qwen3.6-plus,BalanceUnder_2_upward:red_endpoint_horizontal_v3,red_endpoint_horizontal,B,B,1,1,1
BalanceUnder_3_downward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_3_downward,BalanceUnder_3,downward,qwen,qwen/qwen3.6-plus,BalanceUnder_3_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
BalanceUnder_3_upward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_3_upward,BalanceUnder_3,upward,qwen,qwen/qwen3.6-plus,BalanceUnder_3_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
BalanceUnder_5_downward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_5_downward,BalanceUnder_5,downward,qwen,qwen/qwen3.6-plus,BalanceUnder_5_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
BalanceUnder_5_downward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_5_downward,BalanceUnder_5,downward,qwen,qwen/qwen3.6-plus,BalanceUnder_5_downward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
BalanceUnder_5_upward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_5_upward,BalanceUnder_5,upward,qwen,qwen/qwen3.6-plus,BalanceUnder_5_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
BalanceUnder_5_upward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_5_upward,BalanceUnder_5,upward,qwen,qwen/qwen3.6-plus,BalanceUnder_5_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
BalanceUnder_6_downward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_6_downward,BalanceUnder_6,downward,qwen,qwen/qwen3.6-plus,BalanceUnder_6_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
BalanceUnder_6_upward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_6_upward,BalanceUnder_6,upward,qwen,qwen/qwen3.6-plus,BalanceUnder_6_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
BalanceUnder_6_upward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_6_upward,BalanceUnder_6,upward,qwen,qwen/qwen3.6-plus,BalanceUnder_6_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
BalanceUnder_7_downward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_7_downward,BalanceUnder_7,downward,qwen,qwen/qwen3.6-plus,BalanceUnder_7_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
BalanceUnder_7_upward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_7_upward,BalanceUnder_7,upward,qwen,qwen/qwen3.6-plus,BalanceUnder_7_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
BalanceUnder_8_downward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_8_downward,BalanceUnder_8,downward,qwen,qwen/qwen3.6-plus,BalanceUnder_8_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
BalanceUnder_8_downward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_8_downward,BalanceUnder_8,downward,qwen,qwen/qwen3.6-plus,BalanceUnder_8_downward:red_endpoint_horizontal_v3,red_endpoint_horizontal,A,A,1,1,1
BalanceUnder_8_upward:qwen:temporal_rollout_images_qualitative_v3,BalanceUnder_8_upward,BalanceUnder_8,upward,qwen,qwen/qwen3.6-plus,BalanceUnder_8_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Balance_10_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_10_downward,Balance_10,downward,qwen,qwen/qwen3.6-plus,Balance_10_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Balance_10_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_10_upward,Balance_10,upward,qwen,qwen/qwen3.6-plus,Balance_10_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Balance_1_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_1_downward,Balance_1,downward,qwen,qwen/qwen3.6-plus,Balance_1_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Balance_1_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_1_downward,Balance_1,downward,qwen,qwen/qwen3.6-plus,Balance_1_downward:red_endpoint_horizontal_v3,red_endpoint_horizontal,A,A,1,1,1
Balance_1_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_1_upward,Balance_1,upward,qwen,qwen/qwen3.6-plus,Balance_1_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Balance_1_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_1_upward,Balance_1,upward,qwen,qwen/qwen3.6-plus,Balance_1_upward:red_endpoint_horizontal_v3,red_endpoint_horizontal,B,B,1,1,1
Balance_2_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_2_downward,Balance_2,downward,qwen,qwen/qwen3.6-plus,Balance_2_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Balance_2_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_2_downward,Balance_2,downward,qwen,qwen/qwen3.6-plus,Balance_2_downward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Balance_2_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_2_upward,Balance_2,upward,qwen,qwen/qwen3.6-plus,Balance_2_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Balance_2_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_2_upward,Balance_2,upward,qwen,qwen/qwen3.6-plus,Balance_2_upward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
Balance_3_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_3_downward,Balance_3,downward,qwen,qwen/qwen3.6-plus,Balance_3_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Balance_3_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_3_downward,Balance_3,downward,qwen,qwen/qwen3.6-plus,Balance_3_downward:red_visibly_moves_v3,red_visible_motion,A,A,1,1,1
Balance_3_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_3_upward,Balance_3,upward,qwen,qwen/qwen3.6-plus,Balance_3_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Balance_3_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_3_upward,Balance_3,upward,qwen,qwen/qwen3.6-plus,Balance_3_upward:red_endpoint_horizontal_v3,red_endpoint_horizontal,A,A,1,1,1
Balance_3_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_3_upward,Balance_3,upward,qwen,qwen/qwen3.6-plus,Balance_3_upward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Balance_4_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_4_downward,Balance_4,downward,qwen,qwen/qwen3.6-plus,Balance_4_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Balance_4_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_4_downward,Balance_4,downward,qwen,qwen/qwen3.6-plus,Balance_4_downward:red_endpoint_horizontal_v3,red_endpoint_horizontal,A,A,1,1,1
Balance_4_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_4_upward,Balance_4,upward,qwen,qwen/qwen3.6-plus,Balance_4_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Balance_4_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_4_upward,Balance_4,upward,qwen,qwen/qwen3.6-plus,Balance_4_upward:red_endpoint_horizontal_v3,red_endpoint_horizontal,A,A,1,1,1
Balance_5_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_5_downward,Balance_5,downward,qwen,qwen/qwen3.6-plus,Balance_5_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Balance_5_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_5_upward,Balance_5,upward,qwen,qwen/qwen3.6-plus,Balance_5_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Balance_7_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_7_downward,Balance_7,downward,qwen,qwen/qwen3.6-plus,Balance_7_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Balance_7_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_7_downward,Balance_7,downward,qwen,qwen/qwen3.6-plus,Balance_7_downward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Balance_7_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_7_upward,Balance_7,upward,qwen,qwen/qwen3.6-plus,Balance_7_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Balance_7_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_7_upward,Balance_7,upward,qwen,qwen/qwen3.6-plus,Balance_7_upward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Balance_8_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_8_downward,Balance_8,downward,qwen,qwen/qwen3.6-plus,Balance_8_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Balance_8_downward:qwen:temporal_rollout_images_qualitative_v3,Balance_8_downward,Balance_8,downward,qwen,qwen/qwen3.6-plus,Balance_8_downward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Balance_8_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_8_upward,Balance_8,upward,qwen,qwen/qwen3.6-plus,Balance_8_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Balance_8_upward:qwen:temporal_rollout_images_qualitative_v3,Balance_8_upward,Balance_8,upward,qwen,qwen/qwen3.6-plus,Balance_8_upward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Basic_10_downward:qwen:temporal_rollout_images_qualitative_v3,Basic_10_downward,Basic_10,downward,qwen,qwen/qwen3.6-plus,Basic_10_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Basic_10_upward:qwen:temporal_rollout_images_qualitative_v3,Basic_10_upward,Basic_10,upward,qwen,qwen/qwen3.6-plus,Basic_10_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Basic_1_downward:qwen:temporal_rollout_images_qualitative_v3,Basic_1_downward,Basic_1,downward,qwen,qwen/qwen3.6-plus,Basic_1_downward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Basic_1_upward:qwen:temporal_rollout_images_qualitative_v3,Basic_1_upward,Basic_1,upward,qwen,qwen/qwen3.6-plus,Basic_1_upward:tool_vertical_direction_v3,tool_vertical_direction,B,B,1,1,1
Basic_2_downward:qwen:temporal_rollout_images_qualitative_v3,Basic_2_downward,Basic_2,downward,qwen,qwen/qwen3.6-plus,Basic_2_downward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
Basic_2_downward:qwen:temporal_rollout_images_qualitative_v3,Basic_2_downward,Basic_2,downward,qwen,qwen/qwen3.6-plus,Basic_2_downward:red_visibly_moves_v3,red_visible_motion,B,B,1,1,1
Basic_2_upward:qwen:temporal_rollout_images_qualitative_v3,Basic_2_upward,Basic_2,upward,qwen,qwen/qwen3.6-plus,Basic_2_upward:tool_vertical_direction_v3,tool_vertical_direction,A,A,1,1,1
